# Residuals     
# Time          	p               	Ux              	Uz              	e               	k               	omega           
0               	N/A	N/A	N/A	N/A	N/A
0.00452         	5.61455361e-03	4.46892337e-03	5.97291083e-03	6.45476123e-03	7.64472583e-04	2.35016717e-04
0.00454         	5.60087929e-03	4.45769340e-03	5.95009287e-03	6.42102071e-03	7.49173554e-04	2.35378429e-04
0.00456         	5.58842489e-03	4.45119938e-03	5.92761540e-03	6.39258792e-03	7.35485340e-04	2.36308214e-04
0.00458         	5.57497248e-03	4.44159511e-03	5.90247166e-03	6.36775342e-03	7.23486889e-04	2.37604067e-04
0.0046          	5.55820511e-03	4.42863947e-03	5.88045256e-03	6.33183025e-03	7.13645157e-04	2.39549902e-04
0.00462         	5.54278192e-03	4.41323837e-03	5.85643186e-03	6.29709366e-03	7.06541537e-04	2.42347380e-04
0.00464         	5.53291622e-03	4.39775890e-03	5.83127317e-03	6.26695088e-03	7.01740495e-04	2.45573751e-04
0.00466         	5.52337534e-03	4.38484516e-03	5.80636766e-03	6.24100816e-03	7.04095504e-04	2.49215376e-04
0.00468         	5.51381530e-03	4.37402996e-03	5.78645292e-03	6.21266652e-03	7.08807759e-04	2.53948435e-04
0.0047          	5.50317036e-03	4.36259296e-03	5.76457496e-03	6.18130431e-03	7.16154578e-04	2.59753593e-04
0.00472         	5.48865138e-03	4.35039499e-03	5.74319890e-03	6.14109241e-03	7.25566151e-04	2.65835083e-04
0.00474         	5.47562286e-03	4.33558305e-03	5.72247627e-03	6.10099053e-03	7.37311581e-04	2.72055910e-04
0.00476         	5.46573401e-03	4.32087740e-03	5.70048715e-03	6.06459342e-03	7.54778135e-04	2.78402920e-04
0.00478         	5.45492473e-03	4.30573853e-03	5.68008122e-03	6.03528964e-03	7.75807250e-04	2.85162954e-04
0.0048          	5.44287879e-03	4.28749143e-03	5.65257183e-03	6.00319767e-03	7.86545258e-04	2.90472295e-04
0.00482         	5.42874254e-03	4.26607741e-03	5.62533926e-03	5.96878049e-03	7.95874623e-04	2.93195160e-04
0.00484         	5.40971297e-03	4.24220441e-03	5.59961228e-03	5.91889579e-03	8.07065157e-04	2.96112417e-04
0.00486         	5.39159108e-03	4.22162435e-03	5.57291501e-03	5.87280225e-03	8.18568291e-04	2.99525215e-04
0.00488         	5.37600308e-03	4.20825045e-03	5.54511628e-03	5.83167459e-03	8.32028711e-04	3.03420062e-04
0.0049          	5.36210957e-03	4.19893901e-03	5.52004287e-03	5.79224924e-03	8.50025361e-04	3.07829197e-04
0.00492         	5.34499176e-03	4.18664861e-03	5.50100516e-03	5.75686296e-03	8.73895077e-04	3.12870527e-04
0.00494         	5.32768959e-03	4.17313168e-03	5.47663706e-03	5.72367045e-03	8.92319437e-04	3.18210732e-04
0.00496         	5.31061247e-03	4.15791445e-03	5.45199602e-03	5.69052500e-03	9.01805775e-04	3.18213942e-04
0.00498         	5.29396788e-03	4.14114623e-03	5.42595463e-03	5.66080673e-03	9.10005326e-04	3.18673468e-04
0.005           	5.28161328e-03	4.13138612e-03	5.39910332e-03	5.63133314e-03	9.17583670e-04	3.19085626e-04
0.00502         	5.26746635e-03	4.12097564e-03	5.37266674e-03	5.60699466e-03	9.28069867e-04	3.19862095e-04
0.00504         	5.25113176e-03	4.10721480e-03	5.35076727e-03	5.57687500e-03	9.39021636e-04	3.21239769e-04
0.00506         	5.23377267e-03	4.09321243e-03	5.32976257e-03	5.54029284e-03	9.52821698e-04	3.23235414e-04
0.00508         	5.21639876e-03	4.07888226e-03	5.30809237e-03	5.50470276e-03	9.69001206e-04	3.26062718e-04
0.0051          	5.20062947e-03	4.06328920e-03	5.28687043e-03	5.46759884e-03	9.87902934e-04	3.29892021e-04
0.00512         	5.18613379e-03	4.04969469e-03	5.26199380e-03	5.43540074e-03	1.01053429e-03	3.34748764e-04
0.00514         	5.17090481e-03	4.03416262e-03	5.23227407e-03	5.40423889e-03	1.03822715e-03	3.40705171e-04
0.00516         	5.15479034e-03	4.01857396e-03	5.20521817e-03	5.37169005e-03	1.07439793e-03	3.47921615e-04
0.00518         	5.13725962e-03	4.00021872e-03	5.17984593e-03	5.34052569e-03	1.08994417e-03	3.48657505e-04
0.0052          	5.11939835e-03	3.97944728e-03	5.15093812e-03	5.29296054e-03	1.09944678e-03	3.45076479e-04
0.00522         	5.09726172e-03	3.96454402e-03	5.12129554e-03	5.24851986e-03	1.10996212e-03	3.42559403e-04
0.00524         	5.07328113e-03	3.95189063e-03	5.09564702e-03	5.20352903e-03	1.12105196e-03	3.41058382e-04
0.00526         	5.04842900e-03	3.94172744e-03	5.07050837e-03	5.16150941e-03	1.13121965e-03	3.40608238e-04
0.00528         	5.02794968e-03	3.93093570e-03	5.04312724e-03	5.12296013e-03	1.14450862e-03	3.38747136e-04
0.0053          	5.00948444e-03	3.91768170e-03	5.01758091e-03	5.09165402e-03	1.15924475e-03	3.38162667e-04
0.00532         	4.98951218e-03	3.90376465e-03	4.99101952e-03	5.06556567e-03	1.17357016e-03	3.37851394e-04
0.00534         	4.97071387e-03	3.88907048e-03	4.96505277e-03	5.03147596e-03	1.18643751e-03	3.36938409e-04
0.00536         	4.95339344e-03	3.87629744e-03	4.93905299e-03	5.00006054e-03	1.20483138e-03	3.37866556e-04
0.00538         	4.93256907e-03	3.86334310e-03	4.91257148e-03	4.97037877e-03	1.22998680e-03	3.40741193e-04
0.0054          	4.91138990e-03	3.84795371e-03	4.88934107e-03	4.93704854e-03	1.26658889e-03	3.46890117e-04
0.00542         	4.88635045e-03	3.83124917e-03	4.86498403e-03	4.89838825e-03	1.30091968e-03	3.55808527e-04
0.00544         	4.86489414e-03	3.81567575e-03	4.84266402e-03	4.86135362e-03	1.30914018e-03	3.47267576e-04
0.00546         	4.84451641e-03	3.80193572e-03	4.81827025e-03	4.82541527e-03	1.31297089e-03	3.38414423e-04
0.00548         	4.82183342e-03	3.78501211e-03	4.79635400e-03	4.78883683e-03	1.31628960e-03	3.30118932e-04
0.0055          	4.79822092e-03	3.76700888e-03	4.76885052e-03	4.75367152e-03	1.32068019e-03	3.22656621e-04
0.00552         	4.77415887e-03	3.74875765e-03	4.74029838e-03	4.71950281e-03	1.32375720e-03	3.15542999e-04
0.00554         	4.75064838e-03	3.72696797e-03	4.70784005e-03	4.68830813e-03	1.32643944e-03	3.08957113e-04
0.00556         	4.72875923e-03	3.70366866e-03	4.67757902e-03	4.65524702e-03	1.33489052e-03	3.05460830e-04
0.00558         	4.70284371e-03	3.67701867e-03	4.64748250e-03	4.61440081e-03	1.34577854e-03	3.05885005e-04
0.0056          	4.67453052e-03	3.65476990e-03	4.62132235e-03	4.56497818e-03	1.35323368e-03	3.05465774e-04
0.00562         	4.64554221e-03	3.63226879e-03	4.59997973e-03	4.51574793e-03	1.36806705e-03	3.05610187e-04
0.00564         	4.61510368e-03	3.61313512e-03	4.57628098e-03	4.47178452e-03	1.39352019e-03	3.14864440e-04
0.00566         	4.58302959e-03	3.59618740e-03	4.54829677e-03	4.42407858e-03	1.42052845e-03	3.28701524e-04
0.00568         	4.55211040e-03	3.57844259e-03	4.51843981e-03	4.38407816e-03	1.44461950e-03	3.50017510e-04
0.0057          	4.52478943e-03	3.56144456e-03	4.48625288e-03	4.35128814e-03	1.48070986e-03	3.80512674e-04
0.00572         	4.50009667e-03	3.54379141e-03	4.45645692e-03	4.31834119e-03	1.53554916e-03	4.23455478e-04
0.00574         	4.47656777e-03	3.52558289e-03	4.42853711e-03	4.28467190e-03	1.63804512e-03	4.86805679e-04
0.00576         	4.44978399e-03	3.50468722e-03	4.40220919e-03	4.24945700e-03	1.84124748e-03	5.83041486e-04
0.00578         	4.42042623e-03	3.48183584e-03	4.37705319e-03	4.21335994e-03	2.27171610e-03	7.17702772e-04
0.0058          	4.38837106e-03	3.45798019e-03	4.35043251e-03	4.17414834e-03	2.57634841e-03	7.63521897e-04
0.00582         	4.35719411e-03	3.43382803e-03	4.32290628e-03	4.13742727e-03	2.76614777e-03	6.79466086e-04
0.00584         	4.32937656e-03	3.41107868e-03	4.29600248e-03	4.10318023e-03	3.01455940e-03	6.33132281e-04
0.00586         	4.30188609e-03	3.38968320e-03	4.26903913e-03	4.07020066e-03	3.31912136e-03	6.12849575e-04
0.00588         	4.27630770e-03	3.36733230e-03	4.24264644e-03	4.03669951e-03	3.32076810e-03	5.70797117e-04
0.0059          	4.25226362e-03	3.34351603e-03	4.21074534e-03	4.00415851e-03	3.13155505e-03	5.17403468e-04
0.00592         	4.22678327e-03	3.32106503e-03	4.18172475e-03	3.97643152e-03	2.95163990e-03	4.75899557e-04
0.00594         	4.20093131e-03	3.29929235e-03	4.15123907e-03	3.94851655e-03	2.77441708e-03	4.43931492e-04
0.00596         	4.17127585e-03	3.27550369e-03	4.11898039e-03	3.91730712e-03	2.61837688e-03	4.17539786e-04
0.00598         	4.14297935e-03	3.25268257e-03	4.08271012e-03	3.88644004e-03	2.48734792e-03	3.97488458e-04
0.006           	4.11824459e-03	3.22607836e-03	4.04903151e-03	3.84957203e-03	2.37555724e-03	3.85348585e-04
0.00602         	4.09000737e-03	3.19923820e-03	4.02329803e-03	3.80663232e-03	2.27227326e-03	3.77252868e-04
0.00604         	4.06098962e-03	3.17447910e-03	3.99764435e-03	3.76582926e-03	2.17289661e-03	3.70322248e-04
0.00606         	4.03066791e-03	3.15347941e-03	3.96729593e-03	3.73029588e-03	2.07820972e-03	3.64709919e-04
0.00608         	3.99995092e-03	3.13465088e-03	3.93618376e-03	3.69727648e-03	1.98574478e-03	3.61966142e-04
0.0061          	3.97233382e-03	3.11648915e-03	3.90126337e-03	3.66791226e-03	1.89790010e-03	3.62430908e-04
0.00612         	3.94904522e-03	3.09713063e-03	3.86397374e-03	3.63874268e-03	1.81412608e-03	3.65863021e-04
0.00614         	3.92732426e-03	3.07791153e-03	3.83127919e-03	3.61606286e-03	1.73504324e-03	3.77829405e-04
0.00616         	3.90324206e-03	3.05805883e-03	3.79991223e-03	3.59177724e-03	1.66151630e-03	3.95943640e-04
0.00618         	3.87783518e-03	3.03648687e-03	3.77032582e-03	3.56487149e-03	1.59377493e-03	4.19858330e-04
0.0062          	3.85024198e-03	3.01521392e-03	3.74267176e-03	3.53458326e-03	1.52837659e-03	4.19989702e-04
0.00622         	3.82231919e-03	2.99575209e-03	3.71024947e-03	3.50536208e-03	1.46681935e-03	4.13643460e-04
0.00624         	3.79338147e-03	2.97631025e-03	3.67740354e-03	3.47183596e-03	1.40545886e-03	4.02734301e-04
0.00626         	3.76394039e-03	2.95667288e-03	3.64477356e-03	3.43819727e-03	1.34304233e-03	3.93237855e-04
0.00628         	3.73486778e-03	2.93846051e-03	3.61104784e-03	3.40513779e-03	1.28086459e-03	3.84820967e-04
0.0063          	3.70857027e-03	2.91957788e-03	3.57783554e-03	3.37495237e-03	1.22060074e-03	3.77938626e-04
0.00632         	3.68142601e-03	2.90138576e-03	3.54248248e-03	3.34505136e-03	1.16314804e-03	3.71563567e-04
0.00634         	3.65584619e-03	2.88403799e-03	3.50532974e-03	3.31970649e-03	1.10874398e-03	3.65896856e-04
0.00636         	3.63143405e-03	2.86864606e-03	3.46652769e-03	3.29539436e-03	1.05745663e-03	3.60804877e-04
0.00638         	3.60268181e-03	2.85325326e-03	3.42939701e-03	3.26873699e-03	1.01248092e-03	3.56068085e-04
0.0064          	3.57450697e-03	2.83710572e-03	3.39483627e-03	3.24315871e-03	9.71324344e-04	3.51891194e-04
0.00642         	3.54632053e-03	2.81851943e-03	3.36309107e-03	3.21743266e-03	9.31249930e-04	3.48520704e-04
0.00644         	3.51643816e-03	2.79669625e-03	3.33579102e-03	3.18567046e-03	8.92468484e-04	3.45174481e-04
0.00646         	3.48652774e-03	2.77496287e-03	3.30795012e-03	3.14695776e-03	8.55851508e-04	3.41560883e-04
0.00648         	3.45637346e-03	2.75648289e-03	3.27944052e-03	3.11302372e-03	8.22051920e-04	3.38466127e-04
0.0065          	3.42654164e-03	2.74052204e-03	3.25196863e-03	3.08414462e-03	7.90864775e-04	3.35750070e-04
0.00652         	3.39757200e-03	2.72822010e-03	3.22957227e-03	3.06151904e-03	7.61423770e-04	3.32050644e-04
0.00654         	3.37088479e-03	2.71814925e-03	3.20607588e-03	3.03637977e-03	7.34026123e-04	3.28248612e-04
0.00656         	3.34506861e-03	2.70641028e-03	3.18076340e-03	3.01292334e-03	7.09194613e-04	3.24827191e-04
0.00658         	3.32059402e-03	2.69373707e-03	3.15553092e-03	2.99344691e-03	6.86275571e-04	3.21713161e-04
0.0066          	3.29647534e-03	2.67874407e-03	3.13058096e-03	2.97417403e-03	6.64335830e-04	3.18218976e-04
0.00662         	3.27158204e-03	2.66188480e-03	3.10890734e-03	2.95268006e-03	6.43540327e-04	3.14563575e-04
0.00664         	3.24488137e-03	2.64497084e-03	3.08799418e-03	2.92716200e-03	6.22955769e-04	3.11043561e-04
0.00666         	3.21887592e-03	2.63046783e-03	3.06630176e-03	2.90378196e-03	6.03454253e-04	3.06445110e-04
0.00668         	3.19166435e-03	2.61655281e-03	3.04844646e-03	2.88099324e-03	5.84951272e-04	3.01581752e-04
0.0067          	3.16336432e-03	2.60213677e-03	3.02973261e-03	2.85680842e-03	5.67703002e-04	2.98200601e-04
0.00672         	3.13630093e-03	2.58618793e-03	3.00966504e-03	2.83281362e-03	5.52406253e-04	2.94934474e-04
0.00674         	3.11093245e-03	2.57083241e-03	2.99025652e-03	2.80898035e-03	5.37918844e-04	2.90749040e-04
0.00676         	3.08441122e-03	2.55452185e-03	2.96786605e-03	2.78669840e-03	5.24079045e-04	2.88259301e-04
0.00678         	3.05835769e-03	2.53880410e-03	2.94418686e-03	2.76650521e-03	5.11156113e-04	2.86166726e-04
0.0068          	3.03284997e-03	2.52368394e-03	2.92455617e-03	2.74562191e-03	4.98356906e-04	2.83154052e-04
0.00682         	3.00655539e-03	2.50918933e-03	2.90299141e-03	2.72473706e-03	4.86077624e-04	2.80733131e-04
0.00684         	2.98142294e-03	2.49495707e-03	2.88165781e-03	2.70294603e-03	4.74382214e-04	2.77700941e-04
0.00686         	2.95550094e-03	2.47907948e-03	2.85945148e-03	2.68245109e-03	4.63270650e-04	2.75132039e-04
0.00688         	2.92979771e-03	2.46172102e-03	2.83710498e-03	2.66008613e-03	4.52634513e-04	2.72549163e-04
0.0069          	2.90236779e-03	2.44407551e-03	2.81653381e-03	2.63399020e-03	4.42320249e-04	2.69742611e-04
0.00692         	2.87368619e-03	2.42441358e-03	2.79611497e-03	2.60715325e-03	4.32507547e-04	2.67248994e-04
0.00694         	2.84414967e-03	2.40418203e-03	2.77913692e-03	2.57526136e-03	4.23224450e-04	2.64554441e-04
0.00696         	2.81427751e-03	2.38590802e-03	2.76385782e-03	2.54455200e-03	4.14046987e-04	2.61700326e-04
0.00698         	2.78677660e-03	2.36927500e-03	2.74736090e-03	2.51745823e-03	4.05275584e-04	2.58665406e-04
0.007           	2.75966765e-03	2.35451165e-03	2.73325170e-03	2.49424214e-03	3.97056932e-04	2.55974203e-04
0.00702         	2.73493084e-03	2.34096572e-03	2.71862965e-03	2.46976371e-03	3.89148386e-04	2.53313192e-04
0.00704         	2.71289164e-03	2.32793829e-03	2.70154665e-03	2.44987183e-03	3.81774984e-04	2.50647928e-04
0.00706         	2.69092407e-03	2.31384631e-03	2.68746728e-03	2.43217267e-03	3.74730157e-04	2.47755444e-04
0.00708         	2.66890319e-03	2.29814835e-03	2.67503363e-03	2.41354955e-03	3.67978939e-04	2.45345838e-04
0.0071          	2.64513359e-03	2.28324436e-03	2.66395602e-03	2.39395220e-03	3.61479004e-04	2.43015165e-04
0.00712         	2.62210220e-03	2.26783616e-03	2.65037220e-03	2.37109150e-03	3.55200340e-04	2.40547690e-04
0.00714         	2.60046446e-03	2.25330155e-03	2.63829134e-03	2.35029654e-03	3.49058555e-04	2.38411716e-04
0.00716         	2.57812814e-03	2.23845906e-03	2.62563658e-03	2.33089630e-03	3.42990108e-04	2.36298949e-04
0.00718         	2.55605695e-03	2.22373959e-03	2.61367249e-03	2.31280381e-03	3.37335390e-04	2.34429410e-04
0.0072          	2.53337377e-03	2.20765966e-03	2.60084139e-03	2.29219144e-03	3.31918752e-04	2.32509944e-04
0.00722         	2.51266935e-03	2.19178272e-03	2.58417820e-03	2.27506810e-03	3.26616473e-04	2.30415132e-04
0.00724         	2.49501462e-03	2.17848555e-03	2.56680519e-03	2.25967133e-03	3.21402466e-04	2.28723591e-04
0.00726         	2.47865076e-03	2.16585199e-03	2.54950951e-03	2.24405198e-03	3.16306914e-04	2.26843475e-04
0.00728         	2.46275655e-03	2.15350465e-03	2.53233298e-03	2.23046102e-03	3.11333290e-04	2.24828552e-04
0.0073          	2.44622444e-03	2.14098405e-03	2.51477875e-03	2.21606190e-03	3.06658748e-04	2.22643002e-04
0.00732         	2.43029749e-03	2.12992504e-03	2.49535018e-03	2.20294279e-03	3.02419418e-04	2.20496594e-04
0.00734         	2.41448061e-03	2.11850416e-03	2.47695160e-03	2.19130524e-03	2.98213322e-04	2.18255231e-04
0.00736         	2.39833071e-03	2.10508466e-03	2.45809260e-03	2.17671714e-03	2.94094818e-04	2.16184812e-04
0.00738         	2.38245031e-03	2.09219190e-03	2.43963595e-03	2.16555228e-03	2.90108896e-04	2.14278879e-04
0.0074          	2.36660359e-03	2.07954385e-03	2.42228182e-03	2.15326888e-03	2.86247132e-04	2.12452094e-04
0.00742         	2.35169713e-03	2.06567603e-03	2.40721163e-03	2.14113456e-03	2.82630663e-04	2.10631476e-04
0.00744         	2.33831961e-03	2.05079192e-03	2.39262515e-03	2.12980496e-03	2.79411179e-04	2.08531534e-04
0.00746         	2.32482233e-03	2.03795032e-03	2.37701794e-03	2.11538137e-03	2.76176652e-04	2.06445608e-04
0.00748         	2.31069685e-03	2.02624413e-03	2.36216597e-03	2.10186582e-03	2.72833871e-04	2.04402367e-04
0.0075          	2.29614953e-03	2.01521809e-03	2.34600044e-03	2.08921682e-03	2.69500129e-04	2.02451443e-04
0.00752         	2.28199754e-03	2.00472857e-03	2.32743158e-03	2.07804497e-03	2.66208424e-04	2.00518329e-04
0.00754         	2.26848089e-03	1.99523630e-03	2.30959248e-03	2.06749297e-03	2.62913768e-04	1.98667637e-04
0.00756         	2.25501289e-03	1.98666003e-03	2.29342143e-03	2.05718358e-03	2.59725920e-04	1.96936174e-04
0.00758         	2.24111273e-03	1.97726739e-03	2.27791826e-03	2.04652030e-03	2.56676418e-04	1.94972456e-04
0.0076          	2.22712060e-03	1.96767561e-03	2.26344471e-03	2.03641386e-03	2.53692740e-04	1.92996551e-04
0.00762         	2.21373624e-03	1.95754871e-03	2.25019539e-03	2.02627008e-03	2.50657437e-04	1.91329765e-04
0.00764         	2.20022247e-03	1.94694574e-03	2.23739081e-03	2.01500298e-03	2.47637526e-04	1.89858453e-04
0.00766         	2.18722009e-03	1.93575970e-03	2.22634271e-03	2.00326438e-03	2.44620669e-04	1.88413741e-04
0.00768         	2.17372156e-03	1.92433690e-03	2.21642975e-03	1.99152958e-03	2.41605060e-04	1.86819412e-04
0.0077          	2.16012678e-03	1.91344224e-03	2.20491143e-03	1.98054260e-03	2.38652058e-04	1.85133788e-04
0.00772         	2.14637192e-03	1.90231904e-03	2.19231775e-03	1.97160591e-03	2.35682657e-04	1.83537034e-04
0.00774         	2.13289022e-03	1.89063891e-03	2.17841790e-03	1.96134754e-03	2.32763789e-04	1.81843742e-04
0.00776         	2.12029364e-03	1.88052883e-03	2.16388539e-03	1.94920854e-03	2.29896187e-04	1.80274447e-04
0.00778         	2.10766138e-03	1.87167979e-03	2.15281711e-03	1.93760104e-03	2.27107011e-04	1.79249328e-04
0.0078          	2.09480020e-03	1.86359573e-03	2.14058059e-03	1.92543726e-03	2.24337174e-04	1.78250273e-04
0.00782         	2.08208490e-03	1.85606484e-03	2.12962536e-03	1.91324889e-03	2.21573105e-04	1.77197893e-04
0.00784         	2.07188466e-03	1.84785739e-03	2.11907363e-03	1.90466788e-03	2.18949430e-04	1.76010550e-04
0.00786         	2.06222723e-03	1.83979019e-03	2.10936029e-03	1.89687669e-03	2.16372690e-04	1.74792282e-04
0.00788         	2.05276005e-03	1.83149950e-03	2.09804454e-03	1.89017100e-03	2.13846014e-04	1.73620088e-04
0.0079          	2.04312117e-03	1.82326070e-03	2.08625829e-03	1.88183483e-03	2.11374177e-04	1.72448019e-04
0.00792         	2.03381413e-03	1.81415180e-03	2.07613539e-03	1.87335060e-03	2.08939403e-04	1.71473022e-04
0.00794         	2.02502617e-03	1.80600650e-03	2.06674686e-03	1.86615659e-03	2.06475152e-04	1.70604793e-04
0.00796         	2.01534390e-03	1.79658230e-03	2.05718694e-03	1.85784660e-03	2.04005005e-04	1.69562027e-04
0.00798         	2.00522940e-03	1.78592063e-03	2.04757835e-03	1.84793937e-03	2.01608456e-04	1.68339028e-04
0.008           	1.99590016e-03	1.77484367e-03	2.03739980e-03	1.83725779e-03	1.99213927e-04	1.67098974e-04
0.00802         	1.98731627e-03	1.76568007e-03	2.02590107e-03	1.82611599e-03	1.96848181e-04	1.66044270e-04
0.00804         	1.97895596e-03	1.75655492e-03	2.01307226e-03	1.81831555e-03	1.94552633e-04	1.65036400e-04
0.00806         	1.96967012e-03	1.74698245e-03	2.00133495e-03	1.80881564e-03	1.92361444e-04	1.64084532e-04
0.00808         	1.95998806e-03	1.73845869e-03	1.99025352e-03	1.80068949e-03	1.90274568e-04	1.63205537e-04
0.0081          	1.95031138e-03	1.73104908e-03	1.97993524e-03	1.79406031e-03	1.88269076e-04	1.62423761e-04
0.00812         	1.94132947e-03	1.72396916e-03	1.96891279e-03	1.78695019e-03	1.86339181e-04	1.61764106e-04
0.00814         	1.93340457e-03	1.71638318e-03	1.95747841e-03	1.78015515e-03	1.84476396e-04	1.60938592e-04
0.00816         	1.92568211e-03	1.70855778e-03	1.94485429e-03	1.77389660e-03	1.82645276e-04	1.60077099e-04
0.00818         	1.91724747e-03	1.69904873e-03	1.93406260e-03	1.76760629e-03	1.80881728e-04	1.59168148e-04
0.0082          	1.90793963e-03	1.68934150e-03	1.92351130e-03	1.76007448e-03	1.79183081e-04	1.58225447e-04
0.00822         	1.89857062e-03	1.67952375e-03	1.91301354e-03	1.75108474e-03	1.77540131e-04	1.57248729e-04
0.00824         	1.88979849e-03	1.67049154e-03	1.90178000e-03	1.74436894e-03	1.75937059e-04	1.56269479e-04
0.00826         	1.88105475e-03	1.66107124e-03	1.88940632e-03	1.73796351e-03	1.74389813e-04	1.55341746e-04
0.00828         	1.87185626e-03	1.65240778e-03	1.87512909e-03	1.73038665e-03	1.72910100e-04	1.54469054e-04
0.0083          	1.86190839e-03	1.64513649e-03	1.86201276e-03	1.72146651e-03	1.71496844e-04	1.53609101e-04
0.00832         	1.85188432e-03	1.63830825e-03	1.85004800e-03	1.71359971e-03	1.70135384e-04	1.52757015e-04
0.00834         	1.84220297e-03	1.63181140e-03	1.83517980e-03	1.70489356e-03	1.68819367e-04	1.51938725e-04
0.00836         	1.83297348e-03	1.62516771e-03	1.82219200e-03	1.69580479e-03	1.67599966e-04	1.51186600e-04
0.00838         	1.82325507e-03	1.61749427e-03	1.81117273e-03	1.68565166e-03	1.66434132e-04	1.50334260e-04
0.0084          	1.81330863e-03	1.61103298e-03	1.80181546e-03	1.67829072e-03	1.65308013e-04	1.49427002e-04
0.00842         	1.80350693e-03	1.60436524e-03	1.79181883e-03	1.67116616e-03	1.64218047e-04	1.48572814e-04
